item_id,name,category,occasion,weather,gender,style,color,brand,price,rating,website,img,buy_link
1607,Zara Blue Sporty Footwear,Footwear,travel,cold,unisex,sporty,blue,Zara,61.94,4.8,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Zara,https://www.nykaafashion.com/search?q=blue+sporty+Footwear
1608,Allen Solly Blue Formal Footwear,Footwear,office,hot,unisex,formal,blue,Allen Solly,140.94,4.2,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Allen Solly,https://www.amazon.com/search?q=blue+formal+Footwear
1609,Levi's Black Casual Top,Top,travel,cold,unisex,casual,black,Levi's,96.62,3.6,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Levi's,https://www.ajio.com/search?q=black+casual+Top
1610,Biba Black Formal Footwear,Footwear,wedding,cold,male,formal,black,Biba,129.14,4.7,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Biba,https://www.ajio.com/search?q=black+formal+Footwear
1611,H&M Black Sporty Bottom,Bottom,gym,cold,female,sporty,black,H&M,88.72,3.1,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+H&M,https://www.flipkart.com/search?q=black+sporty+Bottom
1612,Manyavar Black Trendy Footwear,Footwear,travel,hot,female,trendy,black,Manyavar,27.02,4.6,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Manyavar,https://www.flipkart.com/search?q=black+trendy+Footwear
1613,H&M Blue Trendy Bottom,Bottom,party,hot,male,trendy,blue,H&M,62.93,3.8,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+H&M,https://www.amazon.com/search?q=blue+trendy+Bottom
1614,Levi's Black Formal Bottom,Bottom,interview,cold,female,formal,black,Levi's,54.46,3.2,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Levi's,https://www.ajio.com/search?q=black+formal+Bottom
1615,Manyavar White Sporty Bottom,Bottom,gym,rainy,female,sporty,white,Manyavar,63.09,3.5,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Manyavar,https://www.ajio.com/search?q=white+sporty+Bottom
1616,Manyavar White Trendy Bottom,Bottom,party,hot,unisex,trendy,white,Manyavar,53.64,4.2,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Manyavar,https://www.flipkart.com/search?q=white+trendy+Bottom
1617,Manyavar Yellow Formal Bottom,Bottom,wedding,hot,male,formal,yellow,Manyavar,148.41,4.8,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Manyavar,https://www.ajio.com/search?q=yellow+formal+Bottom
1618,Allen Solly Blue Traditional Accessory,Accessory,wedding,hot,male,traditional,blue,Allen Solly,117.44,4.3,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Allen Solly,https://www.myntra.com/search?q=blue+traditional+Accessory
1619,Biba Green Trendy Footwear,Footwear,wedding,cold,female,trendy,green,Biba,40.19,4.8,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Biba,https://www.nykaafashion.com/search?q=green+trendy+Footwear
1620,Manyavar Grey Sporty Bottom,Bottom,gym,hot,female,sporty,grey,Manyavar,79.85,4.5,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Manyavar,https://www.flipkart.com/search?q=grey+sporty+Bottom
1621,Puma Grey Formal Bottom,Bottom,interview,rainy,male,formal,grey,Puma,102.68,3.1,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Puma,https://www.flipkart.com/search?q=grey+formal+Bottom
1622,Manyavar Black Formal Accessory,Accessory,office,hot,male,formal,black,Manyavar,54.06,4.7,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Manyavar,https://www.ajio.com/search?q=black+formal+Accessory
1623,Adidas Yellow Casual Footwear,Footwear,travel,hot,unisex,casual,yellow,Adidas,107.99,3.3,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Adidas,https://www.amazon.com/search?q=yellow+casual+Footwear
1624,Zara Green Formal Top,Top,office,cold,unisex,formal,green,Zara,131.48,4.3,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Zara,https://www.flipkart.com/search?q=green+formal+Top
1625,Levi's Pink Trendy Bottom,Bottom,casual,cold,male,trendy,pink,Levi's,53.09,3.0,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Levi's,https://www.myntra.com/search?q=pink+trendy+Bottom
1626,Allen Solly Green Sporty Accessory,Accessory,gym,cold,male,sporty,green,Allen Solly,61.09,4.1,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Allen Solly,https://www.flipkart.com/search?q=green+sporty+Accessory
1627,Biba Black Trendy Footwear,Footwear,casual,rainy,female,trendy,black,Biba,99.09,4.7,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Biba,https://www.amazon.com/search?q=black+trendy+Footwear
1628,Nike White Formal Bottom,Bottom,interview,rainy,female,formal,white,Nike,133.87,4.3,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Nike,https://www.amazon.com/search?q=white+formal+Bottom
1629,Allen Solly White Sporty Accessory,Accessory,gym,hot,male,sporty,white,Allen Solly,95.79,3.1,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Allen Solly,https://www.ajio.com/search?q=white+sporty+Accessory
1630,Fossil Grey Traditional Bottom,Bottom,party,rainy,unisex,traditional,grey,Fossil,146.17,4.9,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Fossil,https://www.ajio.com/search?q=grey+traditional+Bottom
1631,Allen Solly Green Formal Accessory,Accessory,office,hot,unisex,formal,green,Allen Solly,83.3,3.3,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Allen Solly,https://www.nykaafashion.com/search?q=green+formal+Accessory
1632,Adidas Blue Formal Top,Top,interview,rainy,male,formal,blue,Adidas,75.52,4.4,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Adidas,https://www.flipkart.com/search?q=blue+formal+Top
1633,Adidas Grey Sporty Accessory,Accessory,gym,cold,male,sporty,grey,Adidas,94.61,4.2,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Adidas,https://www.flipkart.com/search?q=grey+sporty+Accessory
1634,Nike Green Formal Top,Top,interview,hot,male,formal,green,Nike,148.84,4.9,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Nike,https://www.flipkart.com/search?q=green+formal+Top
1635,Fossil Grey Formal Accessory,Accessory,interview,rainy,female,formal,grey,Fossil,149.59,4.7,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Fossil,https://www.flipkart.com/search?q=grey+formal+Accessory
1636,Levi's White Trendy Footwear,Footwear,travel,hot,female,trendy,white,Levi's,144.49,3.7,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Levi's,https://www.myntra.com/search?q=white+trendy+Footwear
1637,Levi's Blue Sporty Bottom,Bottom,gym,rainy,female,sporty,blue,Levi's,143.61,4.0,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Levi's,https://www.nykaafashion.com/search?q=blue+sporty+Bottom
1638,Manyavar Black Formal Bottom,Bottom,wedding,cold,female,formal,black,Manyavar,85.1,3.2,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Manyavar,https://www.ajio.com/search?q=black+formal+Bottom
1639,Adidas Blue Traditional Footwear,Footwear,party,hot,female,traditional,blue,Adidas,24.63,3.4,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Adidas,https://www.flipkart.com/search?q=blue+traditional+Footwear
1640,Levi's Red Formal Footwear,Footwear,office,cold,female,formal,red,Levi's,143.87,3.5,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Levi's,https://www.ajio.com/search?q=red+formal+Footwear
1641,Fossil Red Sporty Footwear,Footwear,gym,hot,female,sporty,red,Fossil,120.26,4.3,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Fossil,https://www.ajio.com/search?q=red+sporty+Footwear
1642,H&M Yellow Sporty Bottom,Bottom,gym,cold,male,sporty,yellow,H&M,33.35,3.8,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+H&M,https://www.flipkart.com/search?q=yellow+sporty+Bottom
1643,Biba Black Casual Footwear,Footwear,travel,hot,unisex,casual,black,Biba,145.49,3.9,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Biba,https://www.nykaafashion.com/search?q=black+casual+Footwear
1644,Fossil White Traditional Bottom,Bottom,party,hot,female,traditional,white,Fossil,79.91,4.8,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Fossil,https://www.myntra.com/search?q=white+traditional+Bottom
1645,Nike Red Formal Footwear,Footwear,interview,hot,unisex,formal,red,Nike,87.63,4.6,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Nike,https://www.flipkart.com/search?q=red+formal+Footwear
1646,Puma Red Trendy Accessory,Accessory,wedding,hot,unisex,trendy,red,Puma,45.83,4.4,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Puma,https://www.amazon.com/search?q=red+trendy+Accessory
1647,Adidas Pink Formal Footwear,Footwear,office,cold,male,formal,pink,Adidas,46.31,4.4,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Adidas,https://www.flipkart.com/search?q=pink+formal+Footwear
1648,Fossil Red Sporty Top,Top,casual,rainy,female,sporty,red,Fossil,149.82,3.8,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Fossil,https://www.flipkart.com/search?q=red+sporty+Top
1649,Fossil White Sporty Top,Top,gym,cold,unisex,sporty,white,Fossil,24.07,4.5,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Fossil,https://www.myntra.com/search?q=white+sporty+Top
1650,Allen Solly Green Formal Bottom,Bottom,wedding,hot,female,formal,green,Allen Solly,93.08,4.1,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Allen Solly,https://www.amazon.com/search?q=green+formal+Bottom
1651,Levi's Red Trendy Top,Top,casual,hot,female,trendy,red,Levi's,57.1,3.3,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Levi's,https://www.ajio.com/search?q=red+trendy+Top
1652,Levi's Blue Casual Top,Top,travel,cold,male,casual,blue,Levi's,57.39,3.6,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Levi's,https://www.myntra.com/search?q=blue+casual+Top
1653,Fossil Green Formal Top,Top,interview,cold,male,formal,green,Fossil,54.94,5.0,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Fossil,https://www.myntra.com/search?q=green+formal+Top
1654,Biba Black Sporty Accessory,Accessory,gym,cold,female,sporty,black,Biba,119.52,3.1,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Biba,https://www.nykaafashion.com/search?q=black+sporty+Accessory
1655,Puma Grey Traditional Footwear,Footwear,party,cold,male,traditional,grey,Puma,66.92,4.6,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Puma,https://www.nykaafashion.com/search?q=grey+traditional+Footwear
1656,Puma Red Formal Bottom,Bottom,office,hot,male,formal,red,Puma,117.45,4.7,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Puma,https://www.ajio.com/search?q=red+formal+Bottom
1657,Zara Pink Formal Footwear,Footwear,interview,cold,male,formal,pink,Zara,85.06,3.2,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Zara,https://www.amazon.com/search?q=pink+formal+Footwear
1658,Levi's Black Trendy Bottom,Bottom,travel,rainy,female,trendy,black,Levi's,134.0,3.7,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Levi's,https://www.ajio.com/search?q=black+trendy+Bottom
1659,Nike Grey Sporty Accessory,Accessory,gym,hot,male,sporty,grey,Nike,45.9,4.9,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Nike,https://www.flipkart.com/search?q=grey+sporty+Accessory
1660,Fossil Pink Formal Accessory,Accessory,party,hot,male,formal,pink,Fossil,15.22,4.5,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Fossil,https://www.amazon.com/search?q=pink+formal+Accessory
1661,Fossil Red Traditional Bottom,Bottom,wedding,cold,female,traditional,red,Fossil,140.99,4.5,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Fossil,https://www.nykaafashion.com/search?q=red+traditional+Bottom
1662,Adidas Green Trendy Footwear,Footwear,travel,rainy,unisex,trendy,green,Adidas,75.55,3.6,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Adidas,https://www.flipkart.com/search?q=green+trendy+Footwear
1663,Zara Black Formal Accessory,Accessory,office,rainy,unisex,formal,black,Zara,70.58,4.2,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Zara,https://www.nykaafashion.com/search?q=black+formal+Accessory
1664,Allen Solly Black Sporty Accessory,Accessory,gym,hot,female,sporty,black,Allen Solly,85.74,4.3,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Allen Solly,https://www.nykaafashion.com/search?q=black+sporty+Accessory
1665,Nike Grey Casual Top,Top,casual,hot,male,casual,grey,Nike,34.18,4.2,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Nike,https://www.nykaafashion.com/search?q=grey+casual+Top
1666,Zara Pink Sporty Top,Top,gym,hot,male,sporty,pink,Zara,85.43,4.3,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Zara,https://www.flipkart.com/search?q=pink+sporty+Top
1667,Nike Red Trendy Accessory,Accessory,casual,hot,male,trendy,red,Nike,102.34,3.2,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Nike,https://www.flipkart.com/search?q=red+trendy+Accessory
1668,Zara White Trendy Top,Top,party,cold,male,trendy,white,Zara,111.17,3.7,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Zara,https://www.myntra.com/search?q=white+trendy+Top
1669,Fossil Yellow Formal Bottom,Bottom,party,hot,female,formal,yellow,Fossil,49.35,4.5,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Fossil,https://www.nykaafashion.com/search?q=yellow+formal+Bottom
1670,Zara Pink Trendy Bottom,Bottom,casual,hot,male,trendy,pink,Zara,100.43,4.2,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Zara,https://www.amazon.com/search?q=pink+trendy+Bottom
1671,Fossil Red Trendy Accessory,Accessory,travel,hot,unisex,trendy,red,Fossil,125.21,4.0,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Fossil,https://www.nykaafashion.com/search?q=red+trendy+Accessory
1672,Zara White Sporty Top,Top,gym,cold,female,sporty,white,Zara,141.05,3.7,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Zara,https://www.ajio.com/search?q=white+sporty+Top
1673,Nike Green Formal Accessory,Accessory,office,cold,female,formal,green,Nike,64.44,3.8,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Nike,https://www.myntra.com/search?q=green+formal+Accessory
1674,Levi's Green Formal Accessory,Accessory,wedding,hot,unisex,formal,green,Levi's,41.71,3.9,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Levi's,https://www.flipkart.com/search?q=green+formal+Accessory
1675,Manyavar Blue Sporty Top,Top,gym,hot,unisex,sporty,blue,Manyavar,27.64,4.0,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Manyavar,https://www.ajio.com/search?q=blue+sporty+Top
1676,Allen Solly Red Sporty Bottom,Bottom,casual,rainy,female,sporty,red,Allen Solly,81.99,4.7,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Allen Solly,https://www.nykaafashion.com/search?q=red+sporty+Bottom
1677,Biba White Casual Bottom,Bottom,casual,rainy,female,casual,white,Biba,41.28,3.9,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Biba,https://www.amazon.com/search?q=white+casual+Bottom
1678,H&M Pink Traditional Footwear,Footwear,party,cold,male,traditional,pink,H&M,80.91,3.8,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+H&M,https://www.nykaafashion.com/search?q=pink+traditional+Footwear
1679,Allen Solly Blue Trendy Top,Top,casual,rainy,unisex,trendy,blue,Allen Solly,146.09,3.1,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Allen Solly,https://www.flipkart.com/search?q=blue+trendy+Top
1680,Nike Red Trendy Accessory,Accessory,party,hot,female,trendy,red,Nike,40.65,4.4,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Nike,https://www.amazon.com/search?q=red+trendy+Accessory
1681,Puma Green Casual Bottom,Bottom,casual,hot,male,casual,green,Puma,66.44,3.9,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Puma,https://www.amazon.com/search?q=green+casual+Bottom
1682,Biba Black Casual Bottom,Bottom,travel,cold,unisex,casual,black,Biba,111.0,3.3,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Biba,https://www.ajio.com/search?q=black+casual+Bottom
1683,Puma White Formal Footwear,Footwear,party,cold,female,formal,white,Puma,93.74,3.2,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Puma,https://www.myntra.com/search?q=white+formal+Footwear
1684,Zara Grey Formal Bottom,Bottom,interview,cold,male,formal,grey,Zara,139.97,4.8,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Zara,https://www.nykaafashion.com/search?q=grey+formal+Bottom
1685,Manyavar Pink Formal Top,Top,interview,cold,female,formal,pink,Manyavar,119.1,4.2,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Manyavar,https://www.myntra.com/search?q=pink+formal+Top
1686,H&M Green Casual Bottom,Bottom,casual,cold,female,casual,green,H&M,93.82,3.4,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+H&M,https://www.myntra.com/search?q=green+casual+Bottom
1687,Fossil White Casual Top,Top,casual,rainy,female,casual,white,Fossil,109.47,4.3,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Fossil,https://www.ajio.com/search?q=white+casual+Top
1688,Levi's Grey Sporty Footwear,Footwear,casual,hot,unisex,sporty,grey,Levi's,103.29,3.1,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Levi's,https://www.ajio.com/search?q=grey+sporty+Footwear
1689,Levi's Yellow Sporty Top,Top,gym,hot,unisex,sporty,yellow,Levi's,101.78,3.5,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Levi's,https://www.nykaafashion.com/search?q=yellow+sporty+Top
1690,Manyavar White Casual Accessory,Accessory,travel,cold,male,casual,white,Manyavar,107.93,4.4,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Manyavar,https://www.flipkart.com/search?q=white+casual+Accessory
1691,Manyavar Blue Formal Footwear,Footwear,interview,cold,unisex,formal,blue,Manyavar,84.05,4.5,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Manyavar,https://www.amazon.com/search?q=blue+formal+Footwear
1692,Levi's Pink Trendy Top,Top,party,rainy,male,trendy,pink,Levi's,30.44,4.9,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Levi's,https://www.flipkart.com/search?q=pink+trendy+Top
1693,Adidas Green Formal Footwear,Footwear,office,rainy,male,formal,green,Adidas,26.34,3.9,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Adidas,https://www.nykaafashion.com/search?q=green+formal+Footwear
1694,Zara White Formal Accessory,Accessory,interview,rainy,unisex,formal,white,Zara,98.09,3.2,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Zara,https://www.myntra.com/search?q=white+formal+Accessory
1695,Fossil Blue Sporty Bottom,Bottom,casual,hot,male,sporty,blue,Fossil,83.9,4.5,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Fossil,https://www.myntra.com/search?q=blue+sporty+Bottom
1696,Zara Pink Formal Top,Top,interview,rainy,female,formal,pink,Zara,92.23,3.9,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Zara,https://www.nykaafashion.com/search?q=pink+formal+Top
1697,H&M Pink Formal Top,Top,interview,hot,unisex,formal,pink,H&M,72.71,5.0,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Top+H&M,https://www.ajio.com/search?q=pink+formal+Top
1698,Nike Yellow Formal Accessory,Accessory,office,cold,unisex,formal,yellow,Nike,36.33,4.7,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Nike,https://www.nykaafashion.com/search?q=yellow+formal+Accessory
1699,H&M Blue Casual Bottom,Bottom,casual,rainy,unisex,casual,blue,H&M,103.75,4.7,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+H&M,https://www.flipkart.com/search?q=blue+casual+Bottom
1700,Fossil White Formal Bottom,Bottom,office,rainy,unisex,formal,white,Fossil,133.8,4.9,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Fossil,https://www.myntra.com/search?q=white+formal+Bottom
1701,Nike Grey Formal Accessory,Accessory,office,rainy,male,formal,grey,Nike,125.93,3.2,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Nike,https://www.amazon.com/search?q=grey+formal+Accessory
1702,Zara Blue Formal Top,Top,office,hot,male,formal,blue,Zara,70.15,3.6,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Zara,https://www.amazon.com/search?q=blue+formal+Top
1703,Fossil Yellow Formal Accessory,Accessory,interview,rainy,male,formal,yellow,Fossil,99.22,3.7,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Fossil,https://www.amazon.com/search?q=yellow+formal+Accessory
1704,Puma Green Trendy Top,Top,travel,hot,male,trendy,green,Puma,117.55,3.1,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Puma,https://www.ajio.com/search?q=green+trendy+Top
1705,Nike Red Formal Bottom,Bottom,interview,cold,female,formal,red,Nike,91.35,4.1,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Nike,https://www.flipkart.com/search?q=red+formal+Bottom
1706,Manyavar Black Sporty Bottom,Bottom,travel,rainy,unisex,sporty,black,Manyavar,42.94,3.2,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Manyavar,https://www.nykaafashion.com/search?q=black+sporty+Bottom
1707,Adidas White Sporty Bottom,Bottom,gym,cold,female,sporty,white,Adidas,86.65,3.0,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Adidas,https://www.amazon.com/search?q=white+sporty+Bottom
1708,Biba Pink Formal Top,Top,party,cold,unisex,formal,pink,Biba,41.44,4.2,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Biba,https://www.nykaafashion.com/search?q=pink+formal+Top
1709,Fossil Black Trendy Bottom,Bottom,wedding,rainy,female,trendy,black,Fossil,95.17,4.4,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Fossil,https://www.ajio.com/search?q=black+trendy+Bottom
1710,Manyavar Green Sporty Top,Top,gym,cold,unisex,sporty,green,Manyavar,65.49,4.8,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Manyavar,https://www.amazon.com/search?q=green+sporty+Top
1711,Levi's White Traditional Top,Top,party,hot,female,traditional,white,Levi's,20.95,4.6,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Levi's,https://www.amazon.com/search?q=white+traditional+Top
1712,Manyavar Grey Formal Accessory,Accessory,wedding,rainy,male,formal,grey,Manyavar,89.44,4.4,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Manyavar,https://www.ajio.com/search?q=grey+formal+Accessory
1713,Nike Pink Trendy Bottom,Bottom,travel,cold,female,trendy,pink,Nike,145.58,3.5,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Nike,https://www.nykaafashion.com/search?q=pink+trendy+Bottom
1714,Biba Yellow Sporty Accessory,Accessory,gym,rainy,unisex,sporty,yellow,Biba,94.55,3.4,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Biba,https://www.flipkart.com/search?q=yellow+sporty+Accessory
1715,Fossil Grey Sporty Footwear,Footwear,gym,hot,female,sporty,grey,Fossil,83.43,3.0,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Fossil,https://www.nykaafashion.com/search?q=grey+sporty+Footwear
1716,H&M Blue Trendy Top,Top,party,rainy,unisex,trendy,blue,H&M,52.37,4.6,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Top+H&M,https://www.myntra.com/search?q=blue+trendy+Top
1717,H&M Grey Traditional Top,Top,party,hot,unisex,traditional,grey,H&M,33.32,3.4,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Top+H&M,https://www.flipkart.com/search?q=grey+traditional+Top
1718,Fossil Blue Casual Accessory,Accessory,travel,cold,male,casual,blue,Fossil,144.18,4.7,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Fossil,https://www.myntra.com/search?q=blue+casual+Accessory
1719,Fossil Blue Sporty Top,Top,casual,rainy,female,sporty,blue,Fossil,36.18,3.2,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Fossil,https://www.nykaafashion.com/search?q=blue+sporty+Top
1720,Puma Red Casual Top,Top,travel,hot,male,casual,red,Puma,71.63,4.4,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Puma,https://www.ajio.com/search?q=red+casual+Top
1721,Zara Grey Formal Bottom,Bottom,interview,hot,female,formal,grey,Zara,122.64,3.4,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Zara,https://www.nykaafashion.com/search?q=grey+formal+Bottom
1722,Biba Green Traditional Bottom,Bottom,party,rainy,unisex,traditional,green,Biba,82.21,4.5,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Biba,https://www.amazon.com/search?q=green+traditional+Bottom
1723,Fossil Red Formal Bottom,Bottom,office,hot,male,formal,red,Fossil,80.24,3.2,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Fossil,https://www.myntra.com/search?q=red+formal+Bottom
1724,Manyavar Yellow Formal Top,Top,office,cold,unisex,formal,yellow,Manyavar,109.88,4.0,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Manyavar,https://www.amazon.com/search?q=yellow+formal+Top
1725,Allen Solly Green Sporty Top,Top,gym,rainy,female,sporty,green,Allen Solly,120.12,3.9,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Allen Solly,https://www.amazon.com/search?q=green+sporty+Top
1726,Fossil Red Sporty Footwear,Footwear,gym,cold,unisex,sporty,red,Fossil,87.53,4.8,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Fossil,https://www.amazon.com/search?q=red+sporty+Footwear
